time,low_wage_growth_xs
2016-04-30 00:00:00+00:00,0.0005057336766363107
2016-05-31 00:00:00+00:00,-0.009586362852775365
2016-06-30 00:00:00+00:00,0.02017186866926779
2016-07-31 00:00:00+00:00,-0.0004998000399017988
2016-08-31 00:00:00+00:00,-0.0018676005806369522
2016-09-30 00:00:00+00:00,0.004850656095515493
2016-10-31 00:00:00+00:00,0.011400158577874686
2016-11-30 00:00:00+00:00,0.011243912044958115
2016-12-31 00:00:00+00:00,0.0016124628109888128
2017-01-31 00:00:00+00:00,0.0025840232434171106
2017-02-28 00:00:00+00:00,0.002915228181683105
2017-03-31 00:00:00+00:00,0.005808071123966085
2017-04-30 00:00:00+00:00,-0.0032689919105001186
2017-05-31 00:00:00+00:00,0.0007086265191813546
2017-06-30 00:00:00+00:00,0.013248858988195611
2017-07-31 00:00:00+00:00,0.004883810999968041
2017-08-31 00:00:00+00:00,-0.004391668222156975
2017-09-30 00:00:00+00:00,-0.00981498078663634
2017-10-31 00:00:00+00:00,-0.012103101316249587
2017-11-30 00:00:00+00:00,-0.0029917556037921678
2017-12-31 00:00:00+00:00,-0.00525690421053604
2018-01-31 00:00:00+00:00,-0.00486309050368916
2018-02-28 00:00:00+00:00,-0.0016197055396947047
2018-03-31 00:00:00+00:00,-5.2880941596611386e-05
2018-04-30 00:00:00+00:00,-0.001520274425685919
2018-05-31 00:00:00+00:00,0.005030429191111407
2018-06-30 00:00:00+00:00,-0.005079689320145464
2018-07-31 00:00:00+00:00,-0.0010681288590145277
2018-08-31 00:00:00+00:00,0.00035504009022324645
2018-09-30 00:00:00+00:00,-0.009642684348952657
2018-10-31 00:00:00+00:00,-0.0068791372625204295
2018-11-30 00:00:00+00:00,-0.011470958711346624
2018-12-31 00:00:00+00:00,0.005251003647542163
2019-01-31 00:00:00+00:00,-0.012797853660420078
2019-02-28 00:00:00+00:00,-0.004470844270425101
2019-03-31 00:00:00+00:00,-0.006815501792901024
2019-04-30 00:00:00+00:00,6.972524832526972e-05
2019-05-31 00:00:00+00:00,0.016343505649368817
2019-06-30 00:00:00+00:00,-0.006461641281548691
2019-07-31 00:00:00+00:00,0.0038616101562087835
2019-08-31 00:00:00+00:00,0.004015423820141084
2019-09-30 00:00:00+00:00,0.0027422658761164787
2019-10-31 00:00:00+00:00,-0.01859279458569596
2019-11-30 00:00:00+00:00,0.0006023222026414476
2019-12-31 00:00:00+00:00,0.0029344157320843056
2020-01-31 00:00:00+00:00,0.008706506654613477
2020-02-29 00:00:00+00:00,0.0003160715145029691
2020-03-31 00:00:00+00:00,0.003345370979471074
2020-04-30 00:00:00+00:00,-0.01170896429595969
2020-05-31 00:00:00+00:00,-0.0002623029467631044
2020-06-30 00:00:00+00:00,-0.000657239229000961
2020-07-31 00:00:00+00:00,-0.013032038019333947
2020-08-31 00:00:00+00:00,-0.0106744968940089
2020-09-30 00:00:00+00:00,0.005708152750969031
2020-10-31 00:00:00+00:00,0.006594017315731282
2020-11-30 00:00:00+00:00,-0.010064005910153218
2020-12-31 00:00:00+00:00,-0.00951296629663112
2021-01-31 00:00:00+00:00,-0.0029639937831834606
2021-02-28 00:00:00+00:00,-0.016859136693799792
2021-03-31 00:00:00+00:00,-0.003904449105641028
2021-04-30 00:00:00+00:00,0.00012865981975140883
2021-05-31 00:00:00+00:00,-0.0011190783318252295
2021-06-30 00:00:00+00:00,-0.0024147430469855236
2021-07-31 00:00:00+00:00,0.0009263536870884881
2021-08-31 00:00:00+00:00,0.00036067203984679885
2021-09-30 00:00:00+00:00,-0.004715581574439964
2021-10-31 00:00:00+00:00,0.00823939044630606
2021-11-30 00:00:00+00:00,-0.012576071284309154
2021-12-31 00:00:00+00:00,0.003179004695586851
2022-01-31 00:00:00+00:00,-0.004600184688827724
2022-02-28 00:00:00+00:00,-0.0005297270552060418
2022-03-31 00:00:00+00:00,0.013408305914239804
2022-04-30 00:00:00+00:00,-0.005584529727711951
2022-05-31 00:00:00+00:00,0.002836112353649778
2022-06-30 00:00:00+00:00,0.004996517692746449
2022-07-31 00:00:00+00:00,0.002775317570250513
2022-08-31 00:00:00+00:00,0.011055471562102293
2022-09-30 00:00:00+00:00,0.005049722075213481
2022-10-31 00:00:00+00:00,-0.006704130216641624
2022-11-30 00:00:00+00:00,-0.01498106598762039
2022-12-31 00:00:00+00:00,0.012683703402630808
2023-01-31 00:00:00+00:00,0.005802198533665148
2023-02-28 00:00:00+00:00,-0.00999590680019169
2023-03-31 00:00:00+00:00,-0.007222886503608139
2023-04-30 00:00:00+00:00,-0.010469970016988461
2023-05-31 00:00:00+00:00,-0.002308614192151226
2023-06-30 00:00:00+00:00,-0.012775881299585623
2023-07-31 00:00:00+00:00,-0.004411521323373746
2023-08-31 00:00:00+00:00,0.0022720435866039335
2023-09-30 00:00:00+00:00,0.0059234460155621615
2023-10-31 00:00:00+00:00,-0.002082442193913181
2023-11-30 00:00:00+00:00,-0.00999568485119151
2023-12-31 00:00:00+00:00,0.003513718115753628
2024-01-31 00:00:00+00:00,-0.0020402098849324757
2024-02-29 00:00:00+00:00,-0.00026104127847625946
2024-03-31 00:00:00+00:00,-0.004576469547279416
2024-04-30 00:00:00+00:00,-0.0021866101649244962
2024-05-31 00:00:00+00:00,0.0011965878476229985
2024-06-30 00:00:00+00:00,-0.0023496733647598855
2024-07-31 00:00:00+00:00,0.016740805263395053
2024-08-31 00:00:00+00:00,-0.0021233251657242214
2024-09-30 00:00:00+00:00,-0.005671156086945572
2024-10-31 00:00:00+00:00,0.008805684001500502
2024-11-30 00:00:00+00:00,0.003077075619363656
2024-12-31 00:00:00+00:00,-0.0003894539173892042
2025-01-31 00:00:00+00:00,-0.0009913481693534232
2025-02-28 00:00:00+00:00,-0.006022060776729843
2025-03-31 00:00:00+00:00,0.002461215817357143
2025-04-30 00:00:00+00:00,0.008148517477380546
2025-05-31 00:00:00+00:00,-0.0038982857400137183
2025-06-30 00:00:00+00:00,0.0030807181059442357
2025-07-31 00:00:00+00:00,0.009610218170984952
2025-08-31 00:00:00+00:00,-0.004022485005220622
2025-09-30 00:00:00+00:00,-0.007791956101415587
2025-10-31 00:00:00+00:00,0.013323289289183693
2025-11-30 00:00:00+00:00,-0.0011592847167216647
2025-12-31 00:00:00+00:00,-0.002088538610434121
2026-01-31 00:00:00+00:00,-0.003306204076768071
2026-02-28 00:00:00+00:00,0.0030652877631782705
2026-03-31 00:00:00+00:00,-0.004591605042689739
2026-04-30 00:00:00+00:00,0.0032218524677094518
2026-05-31 00:00:00+00:00,0.005780409883748838
2026-06-30 00:00:00+00:00,-0.011511337608534844
2026-07-31 00:00:00+00:00,0.0044360764672291
2026-08-31 00:00:00+00:00,0.002588668671206218
2026-09-30 00:00:00+00:00,-0.013647997413187452
