idea,family,soft_pass,hard_pass,promote,score,min_is_mo,max_is_top3,min_is_pct_pos,mo_2024,mo_2025_IS,pos_2024,pos_2025_IS,top3_2024,top3_2025_IS,mo_2025,mo_2026,pos_2025,pos_2026,top3_2025,top3_2026,mo_holdout,pos_holdout,top3_holdout,gates_holdout,note
wrebal_0.328_0.029_0.241_0.178_0.224+mesurp_sd18_s0.005_c0.5_frozen,frozen_wrebal_surplus,True,False,False,0.00854978989393677,0.010998376914781983,0.6724293510422606,0.75,0.010998376914781983,0.019006801088507247,0.8181818181818182,0.75,0.4371899805198087,0.6724293510422606,0.012258751736092234,0.021181135891099517,0.7272727272727273,0.75,0.6678190755000248,0.7700243325743269,0.015034829735465336,0.6666666666666666,0.6899932742103585,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mesurp_sd18_s0.005_c0.35_frozen,frozen_wrebal_surplus,True,False,False,0.009852571001615674,0.01226571852155479,0.6706573759969559,0.75,0.01226571852155479,0.017408432879822064,0.8181818181818182,0.75,0.44416783989618264,0.6706573759969559,0.010943209521563762,0.019927183535441637,0.7272727272727273,0.75,0.6624991893621122,0.7763996733454407,0.014404601017897182,0.6666666666666666,0.6885709528905518,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+mesurp_sd18_s0.005_c0.65,frozen_wrebal_mtd_surplus,True,False,False,0.01147028574686379,0.012296405678212875,0.5913059965674543,0.75,0.012296405678212875,0.015385176608561535,0.8181818181818182,0.75,0.4254235769423666,0.5913059965674543,0.009443212789519217,0.021747929720690784,0.7272727272727273,0.75,0.5855912394659826,0.779528855812906,0.016179306090788815,0.6666666666666666,0.6655269510214873,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen+mesurp_sd18_s0.008_c0.5,frozen_wrebal_mtd_surplus,True,False,False,0.010567076260195667,0.01174548266485838,0.6089203202331357,0.75,0.01174548266485838,0.015967220952660788,0.8181818181818182,0.75,0.4278657123039966,0.6089203202331357,0.009867418065066302,0.022204990216806053,0.7272727272727273,0.75,0.602642517614209,0.7515606312496115,0.016273644693393707,0.6666666666666666,0.6461219825488569,True,holdout_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mesurp_sd18_s0.005_c0.5_frozen,is_blend,False,False,False,-inf,0.006922881752610133,0.6875072428669625,0.7272727272727273,0.006922881752610133,0.021584036433537554,0.7272727272727273,0.75,0.5776530991509683,0.6875072428669625,0.014670540215063683,0.022265340640446787,0.7272727272727273,0.75,0.6835740923702656,0.8326718312148268,0.015144986472939548,0.6666666666666666,0.7673779533409706,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mesurp_sd18_s0.005_c0.5_frozen,is_blend,False,False,False,-inf,0.007939913020295146,0.6839598997140912,0.7272727272727273,0.007939913020295146,0.020939644043161343,0.7272727272727273,0.75,0.536075303595893,0.6839598997140912,0.01406768447015614,0.021990380694928716,0.7272727272727273,0.75,0.6799141644697317,0.8175188848659839,0.015115087369509533,0.6666666666666666,0.7482902052592255,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mesurp_sd18_s0.005_c0.35_frozen,is_blend,False,False,False,-inf,0.007426577773817894,0.6872410877103623,0.7272727272727273,0.007426577773817894,0.020941469615725947,0.7272727272727273,0.75,0.5540220737034333,0.6872410877103623,0.014142246795590436,0.02175621572236422,0.7272727272727273,0.75,0.6821743759922368,0.8244764737150474,0.014887998790018342,0.6666666666666666,0.757120735069841,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mesurp_sd18_s0.005_c0.35_frozen,is_blend,False,False,False,-inf,0.008633612354616056,0.6834671380341879,0.7272727272727273,0.008633612354616056,0.02005722276916079,0.7272727272727273,0.75,0.5084974314387689,0.6834671380341879,0.013341995645061878,0.02129293157074827,0.7272727272727273,0.75,0.6777814285023201,0.8056240290039814,0.01476341698004599,0.6666666666666666,0.7336012399708328,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+mesurp_sd18_s0.005_c0.65,is_blend,False,False,False,-inf,0.007439464567559143,0.6620610421032221,0.7272727272727273,0.007439464567559143,0.02012893071440104,0.7272727272727273,0.75,0.5435647780085956,0.6620610421032221,0.013538595366706097,0.022501370772931684,0.7272727272727273,0.75,0.6582517960009567,0.836105466001872,0.01560786380628242,0.6666666666666666,0.7559104243044398,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+mesurp_sd18_s0.005_c0.65,is_blend,False,False,False,-inf,0.0086511254397603,0.646942760165791,0.7272727272727273,0.0086511254397603,0.018941097861264716,0.7272727272727273,0.75,0.508672364434008,0.646942760165791,0.012513232497483484,0.02231169548580819,0.7272727272727273,0.75,0.6429366616068837,0.8223655034021561,0.01574977803289676,0.6666666666666666,0.7331006875678217,True,soft_mean_fail
