time,slope_x_carry
2015-05-31 00:00:00+00:00,0.004174711657783936
2015-06-30 00:00:00+00:00,0.01338154063568342
2015-07-31 00:00:00+00:00,0.0006457086415845303
2015-08-31 00:00:00+00:00,0.01293226638802425
2015-09-30 00:00:00+00:00,-0.0077115951993871334
2015-10-31 00:00:00+00:00,-0.016250606292805725
2015-11-30 00:00:00+00:00,-0.008362959656668556
2015-12-31 00:00:00+00:00,-0.014878725722681896
2016-01-31 00:00:00+00:00,0.00874838667922262
2016-02-29 00:00:00+00:00,0.00099967876224194
2016-03-31 00:00:00+00:00,-0.009972876701417333
2016-04-30 00:00:00+00:00,0.00615376088548647
2016-05-31 00:00:00+00:00,0.014764858309205708
2016-06-30 00:00:00+00:00,-0.02957628940021917
2016-07-31 00:00:00+00:00,-0.00029667104458386273
2016-08-31 00:00:00+00:00,0.003118779467507382
2016-09-30 00:00:00+00:00,-0.005340991351156288
2016-10-31 00:00:00+00:00,-0.012291707599710544
2016-11-30 00:00:00+00:00,0.003835946736954643
2016-12-31 00:00:00+00:00,0.00169232223172755
2017-01-31 00:00:00+00:00,-0.01053723961003028
2017-02-28 00:00:00+00:00,-0.005358514539828052
2017-03-31 00:00:00+00:00,0.010155979626759404
2017-04-30 00:00:00+00:00,0.027375017136473723
2017-05-31 00:00:00+00:00,0.00015685873186122024
2017-06-30 00:00:00+00:00,-0.017894297269100412
2017-07-31 00:00:00+00:00,-0.007955534855927482
2017-08-31 00:00:00+00:00,-0.0018198409516123615
2017-09-30 00:00:00+00:00,0.008934908598663416
2017-10-31 00:00:00+00:00,0.002152514256085425
2017-11-30 00:00:00+00:00,0.011890484033613813
2017-12-31 00:00:00+00:00,-0.002007465199014735
2018-01-31 00:00:00+00:00,-0.0016383120069276558
2018-02-28 00:00:00+00:00,-0.003196762440669687
2018-03-31 00:00:00+00:00,0.005044060050058752
2018-04-30 00:00:00+00:00,-0.0020934623178099354
2018-05-31 00:00:00+00:00,-0.006827984265146081
2018-06-30 00:00:00+00:00,0.004018247364577343
2018-07-31 00:00:00+00:00,0.00569111961351898
2018-08-31 00:00:00+00:00,0.0033389859500783103
2018-09-30 00:00:00+00:00,0.004218514464494838
2018-10-31 00:00:00+00:00,-0.007307019926871772
2018-11-30 00:00:00+00:00,-0.0004396707198438543
2018-12-31 00:00:00+00:00,-0.01758947547681533
2019-01-31 00:00:00+00:00,0.001241031032819917
2019-02-28 00:00:00+00:00,0.004903690573724084
2019-03-31 00:00:00+00:00,0.0007459614420475269
2019-04-30 00:00:00+00:00,-0.005199187536814587
2019-05-31 00:00:00+00:00,-0.004458709407851313
2019-06-30 00:00:00+00:00,0.01250401082293262
2019-07-31 00:00:00+00:00,0.003524110626593968
2019-08-31 00:00:00+00:00,-0.010332861513442704
2019-09-30 00:00:00+00:00,0.0004416151017005987
2019-10-31 00:00:00+00:00,-0.009061761776249289
2019-11-30 00:00:00+00:00,-0.0030790888405881622
2019-12-31 00:00:00+00:00,-0.0052891934136583
2020-01-31 00:00:00+00:00,0.003466858467107814
2020-02-29 00:00:00+00:00,0.0021475715061578526
2020-03-31 00:00:00+00:00,0.008986993042321423
2020-04-30 00:00:00+00:00,-0.015939052413987298
2020-05-31 00:00:00+00:00,-0.008981291531936497
2020-06-30 00:00:00+00:00,-0.01362829936340837
2020-07-31 00:00:00+00:00,-0.011449875711862068
2020-08-31 00:00:00+00:00,-0.006840696167813909
2020-09-30 00:00:00+00:00,0.009848456667717276
2020-10-31 00:00:00+00:00,0.0011757581128746253
2020-11-30 00:00:00+00:00,-0.006286881556116786
2020-12-31 00:00:00+00:00,-0.005660936244186954
2021-01-31 00:00:00+00:00,0.006609382090048355
2021-02-28 00:00:00+00:00,-0.004333926530007415
2021-03-31 00:00:00+00:00,0.0021045179302430217
2021-04-30 00:00:00+00:00,0.0021577500338518796
2021-05-31 00:00:00+00:00,-0.006441493652257435
2021-06-30 00:00:00+00:00,0.0018011930676595789
2021-07-31 00:00:00+00:00,-0.010564011669567108
2021-08-31 00:00:00+00:00,0.0019154348195205007
2021-09-30 00:00:00+00:00,0.0036122994214569104
2021-10-31 00:00:00+00:00,0.008205029983390233
2021-11-30 00:00:00+00:00,-0.00918057339407341
2021-12-31 00:00:00+00:00,-0.003352982127046489
2022-01-31 00:00:00+00:00,-0.0021106580253519303
2022-02-28 00:00:00+00:00,0.003570663606105029
2022-03-31 00:00:00+00:00,0.018987887849678087
2022-04-30 00:00:00+00:00,0.003401318779870488
2022-05-31 00:00:00+00:00,-0.000572157889306868
2022-06-30 00:00:00+00:00,0.0013189295007638435
2022-07-31 00:00:00+00:00,-0.006878261433147181
2022-08-31 00:00:00+00:00,0.011103238788542136
2022-09-30 00:00:00+00:00,0.0004077012782013334
2022-10-31 00:00:00+00:00,0.0006161384598031283
2022-11-30 00:00:00+00:00,-0.004914436886727325
2022-12-31 00:00:00+00:00,-0.0017882994955723541
2023-01-31 00:00:00+00:00,0.008128151578695952
2023-02-28 00:00:00+00:00,0.0036719845329651335
2023-03-31 00:00:00+00:00,-0.007799334120137891
2023-04-30 00:00:00+00:00,0.00415395317897449
2023-05-31 00:00:00+00:00,0.007217721965539825
2023-06-30 00:00:00+00:00,0.014658299233885064
2023-07-31 00:00:00+00:00,0.0007909975131790148
2023-08-31 00:00:00+00:00,0.001673572125841627
2023-09-30 00:00:00+00:00,-0.0010195625861471047
2023-10-31 00:00:00+00:00,-0.004140614888240246
2023-11-30 00:00:00+00:00,0.011037657681846058
2023-12-31 00:00:00+00:00,-0.009348538496671499
2024-01-31 00:00:00+00:00,0.0076283714846649975
2024-02-29 00:00:00+00:00,0.0047035964356543225
2024-03-31 00:00:00+00:00,-0.0037712028555454413
2024-04-30 00:00:00+00:00,0.0031872506059336114
2024-05-31 00:00:00+00:00,0.004628504444426085
2024-06-30 00:00:00+00:00,0.004120173168338015
2024-07-31 00:00:00+00:00,-0.013549228664921809
2024-08-31 00:00:00+00:00,-0.00573468514287423
2024-09-30 00:00:00+00:00,-0.003290912944087454
2024-10-31 00:00:00+00:00,0.01295874583787815
2024-11-30 00:00:00+00:00,-0.012459599947902356
2024-12-31 00:00:00+00:00,0.0014730373042519673
2025-01-31 00:00:00+00:00,-0.0061004425893504965
2025-02-28 00:00:00+00:00,-0.003924235912367791
2025-03-31 00:00:00+00:00,-0.00044882317680638995
2025-04-30 00:00:00+00:00,0.011781381890226594
2025-05-31 00:00:00+00:00,0.0018244777983833504
2025-06-30 00:00:00+00:00,0.0005322379678400768
2025-07-31 00:00:00+00:00,-0.0038835841878307464
2025-08-31 00:00:00+00:00,-0.0031785576064897736
2025-09-30 00:00:00+00:00,-0.0005532535855445886
2025-10-31 00:00:00+00:00,0.0006153747441854929
2025-11-30 00:00:00+00:00,-0.0013238488920204183
2025-12-31 00:00:00+00:00,-0.0006763217278474842
2026-01-31 00:00:00+00:00,0.006570977762742958
2026-02-28 00:00:00+00:00,0.003966349485953868
2026-03-31 00:00:00+00:00,0.0026648213806241827
2026-04-30 00:00:00+00:00,-0.003019759687843848
2026-05-31 00:00:00+00:00,-0.0035287329754709607
2026-06-30 00:00:00+00:00,0.011692786715570724
2026-07-31 00:00:00+00:00,-0.004450841031419017
2026-08-31 00:00:00+00:00,-0.0043064352984160115
2026-09-30 00:00:00+00:00,0.013541309189819106
