time,reer_low_epu
2018-01-31 00:00:00+00:00,0.0029189121183035294
2018-02-28 00:00:00+00:00,0.0074358122141122696
2018-03-31 00:00:00+00:00,-0.0025029803617072632
2018-04-30 00:00:00+00:00,0.0
2018-05-31 00:00:00+00:00,0.0003916760107438577
2018-06-30 00:00:00+00:00,0.0004256233753170413
2018-07-31 00:00:00+00:00,0.0
2018-08-31 00:00:00+00:00,0.0
2018-09-30 00:00:00+00:00,0.0
2018-10-31 00:00:00+00:00,0.0
2018-11-30 00:00:00+00:00,0.015271278174909808
2018-12-31 00:00:00+00:00,-0.0153765203929912
2019-01-31 00:00:00+00:00,-0.0013787906751282497
2019-02-28 00:00:00+00:00,0.0
2019-03-31 00:00:00+00:00,0.0
2019-04-30 00:00:00+00:00,0.0
2019-05-31 00:00:00+00:00,-0.008772640656766306
2019-06-30 00:00:00+00:00,-0.0027917446307514915
2019-07-31 00:00:00+00:00,-0.0002575205251243995
2019-08-31 00:00:00+00:00,-0.0041326828603794885
2019-09-30 00:00:00+00:00,0.0
2019-10-31 00:00:00+00:00,0.0
2019-11-30 00:00:00+00:00,0.0
2019-12-31 00:00:00+00:00,0.0
2020-01-31 00:00:00+00:00,0.0
2020-02-29 00:00:00+00:00,0.0
2020-03-31 00:00:00+00:00,0.0
2020-04-30 00:00:00+00:00,0.0
2020-05-31 00:00:00+00:00,0.0
2020-06-30 00:00:00+00:00,0.0
2020-07-31 00:00:00+00:00,0.0
2020-08-31 00:00:00+00:00,0.0
2020-09-30 00:00:00+00:00,0.0
2020-10-31 00:00:00+00:00,0.0
2020-11-30 00:00:00+00:00,0.0
2020-12-31 00:00:00+00:00,0.0
2021-01-31 00:00:00+00:00,0.0
2021-02-28 00:00:00+00:00,0.0
2021-03-31 00:00:00+00:00,0.0
2021-04-30 00:00:00+00:00,0.0
2021-05-31 00:00:00+00:00,0.0
2021-06-30 00:00:00+00:00,0.0031217199430799702
2021-07-31 00:00:00+00:00,0.007911600782514405
2021-08-31 00:00:00+00:00,0.0029491037944673337
2021-09-30 00:00:00+00:00,-0.0013765572372889112
2021-10-31 00:00:00+00:00,-0.0012558607104776742
2021-11-30 00:00:00+00:00,0.012750737164413994
2021-12-31 00:00:00+00:00,-0.0008070347798779798
2022-01-31 00:00:00+00:00,0.005531162631069009
2022-02-28 00:00:00+00:00,0.00066522955752224
2022-03-31 00:00:00+00:00,0.000736188340552113
2022-04-30 00:00:00+00:00,-0.001265957090344716
2022-05-31 00:00:00+00:00,0.00354458067198693
2022-06-30 00:00:00+00:00,-0.0016894016736096473
2022-07-31 00:00:00+00:00,0.0
2022-08-31 00:00:00+00:00,0.0
2022-09-30 00:00:00+00:00,0.006950643210910323
2022-10-31 00:00:00+00:00,0.0009541742175718237
2022-11-30 00:00:00+00:00,0.0
2022-12-31 00:00:00+00:00,0.0
2023-01-31 00:00:00+00:00,0.0
2023-02-28 00:00:00+00:00,0.0
2023-03-31 00:00:00+00:00,0.0024172641061854794
2023-04-30 00:00:00+00:00,-0.009194556294281786
2023-05-31 00:00:00+00:00,0.006185409064848102
2023-06-30 00:00:00+00:00,-0.010404046422663571
2023-07-31 00:00:00+00:00,-0.00497100109771198
2023-08-31 00:00:00+00:00,-0.002215327632609232
2023-09-30 00:00:00+00:00,0.012894091441121969
2023-10-31 00:00:00+00:00,-0.008556736771218598
2023-11-30 00:00:00+00:00,-0.011058417561492173
2023-12-31 00:00:00+00:00,0.006766127133387201
2024-01-31 00:00:00+00:00,-0.007406802765640541
2024-02-29 00:00:00+00:00,-0.003353411253297578
2024-03-31 00:00:00+00:00,0.00676754634218435
2024-04-30 00:00:00+00:00,-0.0072999649252832866
2024-05-31 00:00:00+00:00,-0.006383550825792006
2024-06-30 00:00:00+00:00,-0.005309456241578858
2024-07-31 00:00:00+00:00,0.010003804391271576
2024-08-31 00:00:00+00:00,0.0018384017405548292
2024-09-30 00:00:00+00:00,-0.007646299288788905
2024-10-31 00:00:00+00:00,-0.00259299527787904
2024-11-30 00:00:00+00:00,0.008785370184599905
2024-12-31 00:00:00+00:00,-0.00665230045665699
2025-01-31 00:00:00+00:00,0.006207519125186911
2025-02-28 00:00:00+00:00,-0.001801227942819339
2025-03-31 00:00:00+00:00,-0.009397916860919953
2025-04-30 00:00:00+00:00,0.0016186313809181119
2025-05-31 00:00:00+00:00,0.0
2025-06-30 00:00:00+00:00,0.0
2025-07-31 00:00:00+00:00,0.0
2025-08-31 00:00:00+00:00,0.0
2025-09-30 00:00:00+00:00,0.0
2025-10-31 00:00:00+00:00,0.0
2025-11-30 00:00:00+00:00,0.0
2025-12-31 00:00:00+00:00,0.0
2026-01-31 00:00:00+00:00,0.0
2026-02-28 00:00:00+00:00,0.0
2026-03-31 00:00:00+00:00,0.0
2026-04-30 00:00:00+00:00,0.0
2026-05-31 00:00:00+00:00,0.0
2026-06-30 00:00:00+00:00,0.0
2026-07-31 00:00:00+00:00,0.0
2026-08-31 00:00:00+00:00,0.0
2026-09-30 00:00:00+00:00,0.0
