date,gpr
1985-09-26 00:00:00+00:00,120.8447494506836
1985-09-27 00:00:00+00:00,174.71348571777344
1985-09-28 00:00:00+00:00,144.02468872070312
1985-09-29 00:00:00+00:00,129.708984375
1985-09-30 00:00:00+00:00,79.18489074707031
1985-10-01 00:00:00+00:00,104.0597152709961
1985-10-02 00:00:00+00:00,154.2437286376953
1985-10-03 00:00:00+00:00,184.0315399169922
1985-10-04 00:00:00+00:00,100.992919921875
1985-10-05 00:00:00+00:00,159.81686401367188
1985-10-06 00:00:00+00:00,103.19525909423828
1985-10-07 00:00:00+00:00,92.56676483154295
1985-10-08 00:00:00+00:00,88.44233703613281
1985-10-09 00:00:00+00:00,134.72164916992188
1985-10-10 00:00:00+00:00,162.45001220703125
1985-10-11 00:00:00+00:00,102.23974609375
1985-10-12 00:00:00+00:00,82.12977600097656
1985-10-13 00:00:00+00:00,146.1427001953125
1985-10-14 00:00:00+00:00,67.19204711914062
1985-10-15 00:00:00+00:00,138.4356689453125
1985-10-16 00:00:00+00:00,190.4726409912109
1985-10-17 00:00:00+00:00,106.6113739013672
1985-10-18 00:00:00+00:00,122.38550567626952
1985-10-19 00:00:00+00:00,118.30599212646484
1985-10-20 00:00:00+00:00,81.01388549804688
1985-10-21 00:00:00+00:00,82.9870834350586
1985-10-22 00:00:00+00:00,129.9046173095703
1985-10-23 00:00:00+00:00,75.66779327392578
1985-10-24 00:00:00+00:00,102.60165405273438
1985-10-25 00:00:00+00:00,71.08514404296875
1985-10-26 00:00:00+00:00,85.30216979980469
1985-10-27 00:00:00+00:00,106.57054138183594
1985-10-28 00:00:00+00:00,68.72547149658203
1985-10-29 00:00:00+00:00,41.40709686279297
1985-10-30 00:00:00+00:00,47.32239532470703
1985-10-31 00:00:00+00:00,35.240081787109375
1985-11-01 00:00:00+00:00,109.4460678100586
1985-11-02 00:00:00+00:00,100.14739227294922
1985-11-03 00:00:00+00:00,120.82313537597656
1985-11-04 00:00:00+00:00,93.68878173828124
1985-11-05 00:00:00+00:00,155.5625762939453
1985-11-06 00:00:00+00:00,107.38996887207033
1985-11-07 00:00:00+00:00,63.2974739074707
1985-11-08 00:00:00+00:00,92.0157699584961
1985-11-09 00:00:00+00:00,70.03314208984375
1985-11-10 00:00:00+00:00,84.4563980102539
1985-11-11 00:00:00+00:00,77.18604278564453
1985-11-12 00:00:00+00:00,59.7628173828125
1985-11-13 00:00:00+00:00,88.57132720947266
1985-11-14 00:00:00+00:00,79.90843200683594
1985-11-15 00:00:00+00:00,97.02081298828124
1985-11-16 00:00:00+00:00,86.79216766357422
1985-11-17 00:00:00+00:00,45.130348205566406
1985-11-18 00:00:00+00:00,86.26477813720703
1985-11-19 00:00:00+00:00,132.85699462890625
1985-11-20 00:00:00+00:00,97.19025421142578
1985-11-21 00:00:00+00:00,103.24886322021484
1985-11-22 00:00:00+00:00,73.31639099121094
1985-11-23 00:00:00+00:00,138.02365112304688
1985-11-24 00:00:00+00:00,89.52886199951172
1985-11-25 00:00:00+00:00,80.7943344116211
1985-11-26 00:00:00+00:00,151.788818359375
1985-11-27 00:00:00+00:00,54.94780731201172
1985-11-28 00:00:00+00:00,89.73095703125
1985-11-29 00:00:00+00:00,132.50270080566406
1985-11-30 00:00:00+00:00,93.21077728271484
1985-12-01 00:00:00+00:00,132.9116668701172
1985-12-02 00:00:00+00:00,78.58280944824219
1985-12-03 00:00:00+00:00,77.03646087646484
1985-12-04 00:00:00+00:00,15.515539169311523
1985-12-05 00:00:00+00:00,90.75527954101562
1985-12-06 00:00:00+00:00,62.501277923583984
1985-12-07 00:00:00+00:00,84.93763732910156
1985-12-08 00:00:00+00:00,99.37702941894533
1985-12-09 00:00:00+00:00,96.59288024902344
1985-12-10 00:00:00+00:00,98.39310455322266
1985-12-11 00:00:00+00:00,92.71817779541016
1985-12-12 00:00:00+00:00,84.75653076171875
1985-12-13 00:00:00+00:00,76.67980194091797
1985-12-14 00:00:00+00:00,42.92744445800781
1985-12-15 00:00:00+00:00,76.02613830566406
1985-12-16 00:00:00+00:00,72.40584564208984
1985-12-17 00:00:00+00:00,67.60342407226562
1985-12-18 00:00:00+00:00,73.61261749267578
1985-12-19 00:00:00+00:00,74.60737609863281
1985-12-20 00:00:00+00:00,90.27962493896484
1985-12-21 00:00:00+00:00,126.05966186523438
1985-12-22 00:00:00+00:00,90.75527954101562
1985-12-23 00:00:00+00:00,40.31522750854492
1985-12-24 00:00:00+00:00,87.86651611328125
1985-12-25 00:00:00+00:00,96.0164566040039
1985-12-26 00:00:00+00:00,156.08956909179688
1985-12-27 00:00:00+00:00,165.16957092285156
1985-12-28 00:00:00+00:00,109.85556030273438
1985-12-29 00:00:00+00:00,307.8594665527344
1985-12-30 00:00:00+00:00,62.501277923583984
1985-12-31 00:00:00+00:00,263.38458251953125
1986-01-01 00:00:00+00:00,220.1706695556641
1986-01-02 00:00:00+00:00,269.6275939941406
1986-01-03 00:00:00+00:00,150.57125854492188
1986-01-04 00:00:00+00:00,166.87998962402344
1986-01-05 00:00:00+00:00,126.0838851928711
1986-01-06 00:00:00+00:00,115.63378143310548
1986-01-07 00:00:00+00:00,147.69410705566406
1986-01-08 00:00:00+00:00,174.34567260742188
1986-01-09 00:00:00+00:00,131.84349060058594
1986-01-10 00:00:00+00:00,146.1427001953125
1986-01-11 00:00:00+00:00,204.4794921875
1986-01-12 00:00:00+00:00,120.25823974609376
1986-01-13 00:00:00+00:00,115.47076416015624
1986-01-14 00:00:00+00:00,147.6353302001953
1986-01-15 00:00:00+00:00,120.14494323730467
1986-01-16 00:00:00+00:00,129.27093505859375
1986-01-17 00:00:00+00:00,195.3164825439453
1986-01-18 00:00:00+00:00,155.276611328125
1986-01-19 00:00:00+00:00,204.34671020507807
1986-01-20 00:00:00+00:00,73.61261749267578
1986-01-21 00:00:00+00:00,163.3594970703125
1986-01-22 00:00:00+00:00,54.45316696166992
1986-01-23 00:00:00+00:00,116.2304458618164
1986-01-24 00:00:00+00:00,94.19623565673828
1986-01-25 00:00:00+00:00,87.17283630371094
1986-01-26 00:00:00+00:00,227.02957153320312
1986-01-27 00:00:00+00:00,70.48016357421875
1986-01-28 00:00:00+00:00,140.10861206054688
1986-01-29 00:00:00+00:00,142.8600616455078
1986-01-30 00:00:00+00:00,145.35516357421875
1986-01-31 00:00:00+00:00,54.94780731201172
1986-02-01 00:00:00+00:00,96.77163696289062
1986-02-02 00:00:00+00:00,55.57999420166016
1986-02-03 00:00:00+00:00,78.36181640625
1986-02-04 00:00:00+00:00,86.94403076171875
1986-02-05 00:00:00+00:00,71.4300308227539
1986-02-06 00:00:00+00:00,134.40011596679688
1986-02-07 00:00:00+00:00,109.89561462402344
1986-02-08 00:00:00+00:00,40.2010612487793
1986-02-09 00:00:00+00:00,86.04071807861328
1986-02-10 00:00:00+00:00,47.419166564941406
1986-02-11 00:00:00+00:00,84.21781921386719
1986-02-12 00:00:00+00:00,88.80878448486328
1986-02-13 00:00:00+00:00,116.52247619628906
1986-02-14 00:00:00+00:00,83.19233703613281
1986-02-15 00:00:00+00:00,38.698219299316406
1986-02-16 00:00:00+00:00,127.40645599365234
1986-02-17 00:00:00+00:00,97.02081298828124
1986-02-18 00:00:00+00:00,110.41893005371094
1986-02-19 00:00:00+00:00,101.21734619140624
1986-02-20 00:00:00+00:00,78.87065887451172
1986-02-21 00:00:00+00:00,124.84551239013672
1986-02-22 00:00:00+00:00,131.882080078125
1986-02-23 00:00:00+00:00,148.64085388183594
1986-02-24 00:00:00+00:00,106.64201354980467
1986-02-25 00:00:00+00:00,158.15972900390625
1986-02-26 00:00:00+00:00,133.5039825439453
1986-02-27 00:00:00+00:00,107.85104370117188
1986-02-28 00:00:00+00:00,99.73321533203124
1986-03-01 00:00:00+00:00,119.37181091308594
1986-03-02 00:00:00+00:00,75.28562927246094
1986-03-03 00:00:00+00:00,98.58832550048828
1986-03-04 00:00:00+00:00,125.18424224853516
1986-03-05 00:00:00+00:00,25.416120529174805
1986-03-06 00:00:00+00:00,74.71957397460938
1986-03-07 00:00:00+00:00,94.87067413330078
1986-03-08 00:00:00+00:00,74.10665893554688
1986-03-09 00:00:00+00:00,69.73827362060547
1986-03-10 00:00:00+00:00,68.01986694335938
1986-03-11 00:00:00+00:00,75.93278503417969
1986-03-12 00:00:00+00:00,81.67974853515625
1986-03-13 00:00:00+00:00,78.87065887451172
1986-03-14 00:00:00+00:00,73.97793579101562
1986-03-15 00:00:00+00:00,85.33546447753906
1986-03-16 00:00:00+00:00,109.68766784667967
1986-03-17 00:00:00+00:00,39.59244537353516
1986-03-18 00:00:00+00:00,104.70760345458984
1986-03-19 00:00:00+00:00,57.77734756469727
1986-03-20 00:00:00+00:00,62.79749298095703
1986-03-21 00:00:00+00:00,38.8799057006836
1986-03-22 00:00:00+00:00,97.20853424072266
1986-03-23 00:00:00+00:00,117.88497161865234
1986-03-24 00:00:00+00:00,96.10931396484376
1986-03-25 00:00:00+00:00,120.14494323730467
1986-03-26 00:00:00+00:00,155.40440368652344
1986-03-27 00:00:00+00:00,220.31329345703125
1986-03-28 00:00:00+00:00,175.1472625732422
1986-03-29 00:00:00+00:00,131.62521362304688
1986-03-30 00:00:00+00:00,182.00921630859372
1986-03-31 00:00:00+00:00,142.92803955078125
1986-04-01 00:00:00+00:00,100.07757568359376
1986-04-02 00:00:00+00:00,70.293212890625
1986-04-03 00:00:00+00:00,111.56315612792967
1986-04-04 00:00:00+00:00,142.92803955078125
1986-04-05 00:00:00+00:00,66.84553527832031
1986-04-06 00:00:00+00:00,98.51502227783205
1986-04-07 00:00:00+00:00,94.2600555419922
1986-04-08 00:00:00+00:00,127.08059692382812
1986-04-09 00:00:00+00:00,172.52955627441406
1986-04-10 00:00:00+00:00,122.68769073486328
1986-04-11 00:00:00+00:00,130.3556671142578
1986-04-12 00:00:00+00:00,190.8161163330078
1986-04-13 00:00:00+00:00,156.67550659179688
1986-04-14 00:00:00+00:00,92.21280670166016
1986-04-15 00:00:00+00:00,154.0729217529297
1986-04-16 00:00:00+00:00,289.1268615722656
1986-04-17 00:00:00+00:00,340.5443420410156
1986-04-18 00:00:00+00:00,166.0056610107422
1986-04-19 00:00:00+00:00,222.8873748779297
1986-04-20 00:00:00+00:00,143.0677032470703
1986-04-21 00:00:00+00:00,151.55538940429688
1986-04-22 00:00:00+00:00,117.40746307373048
1986-04-23 00:00:00+00:00,132.1722869873047
1986-04-24 00:00:00+00:00,164.45372009277344
1986-04-25 00:00:00+00:00,154.79287719726562
1986-04-26 00:00:00+00:00,101.2575225830078
1986-04-27 00:00:00+00:00,146.9739990234375
1986-04-28 00:00:00+00:00,125.9813232421875
1986-04-29 00:00:00+00:00,152.74087524414062
1986-04-30 00:00:00+00:00,171.96389770507812
1986-05-01 00:00:00+00:00,114.72096252441406
1986-05-02 00:00:00+00:00,95.48421478271484
1986-05-03 00:00:00+00:00,80.43762969970703
1986-05-04 00:00:00+00:00,117.542724609375
1986-05-05 00:00:00+00:00,97.23780059814452
1986-05-06 00:00:00+00:00,155.4283905029297
1986-05-07 00:00:00+00:00,136.24957275390625
1986-05-08 00:00:00+00:00,94.19623565673828
1986-05-09 00:00:00+00:00,94.02484893798828
1986-05-10 00:00:00+00:00,66.25135040283203
1986-05-11 00:00:00+00:00,114.62171936035156
1986-05-12 00:00:00+00:00,47.90903854370117
1986-05-13 00:00:00+00:00,97.42845916748048
1986-05-14 00:00:00+00:00,113.62369537353516
1986-05-15 00:00:00+00:00,138.02365112304688
1986-05-16 00:00:00+00:00,111.48065185546876
1986-05-17 00:00:00+00:00,101.47909545898438
1986-05-18 00:00:00+00:00,81.36131286621094
1986-05-19 00:00:00+00:00,77.36357116699219
1986-05-20 00:00:00+00:00,93.57535552978516
1986-05-21 00:00:00+00:00,244.67828369140625
1986-05-22 00:00:00+00:00,160.8042449951172
1986-05-23 00:00:00+00:00,159.18516540527344
1986-05-24 00:00:00+00:00,81.70010375976562
1986-05-25 00:00:00+00:00,176.82745361328125
1986-05-26 00:00:00+00:00,195.7426300048828
1986-05-27 00:00:00+00:00,196.30030822753903
1986-05-28 00:00:00+00:00,169.39266967773438
1986-05-29 00:00:00+00:00,144.02468872070312
1986-05-30 00:00:00+00:00,96.71730041503906
1986-05-31 00:00:00+00:00,72.96404266357422
1986-06-01 00:00:00+00:00,98.06944274902344
1986-06-02 00:00:00+00:00,104.53862762451172
1986-06-03 00:00:00+00:00,94.10704040527344
1986-06-04 00:00:00+00:00,67.77632141113281
1986-06-05 00:00:00+00:00,118.58834075927734
1986-06-06 00:00:00+00:00,73.77656555175781
1986-06-07 00:00:00+00:00,100.38084411621094
1986-06-08 00:00:00+00:00,166.1823272705078
1986-06-09 00:00:00+00:00,56.89524459838867
1986-06-10 00:00:00+00:00,62.670196533203125
1986-06-11 00:00:00+00:00,101.66448211669922
1986-06-12 00:00:00+00:00,98.39310455322266
1986-06-13 00:00:00+00:00,134.29327392578125
1986-06-14 00:00:00+00:00,164.87893676757812
1986-06-15 00:00:00+00:00,92.0157699584961
1986-06-16 00:00:00+00:00,77.6934814453125
1986-06-17 00:00:00+00:00,79.50162506103516
1986-06-18 00:00:00+00:00,68.83257293701172
1986-06-19 00:00:00+00:00,72.01234436035156
1986-06-20 00:00:00+00:00,50.299293518066406
1986-06-21 00:00:00+00:00,142.1702880859375
1986-06-22 00:00:00+00:00,135.20684814453125
1986-06-23 00:00:00+00:00,38.33990097045898
1986-06-24 00:00:00+00:00,86.16505432128906
1986-06-25 00:00:00+00:00,80.57597351074219
1986-06-26 00:00:00+00:00,119.91195678710938
1986-06-27 00:00:00+00:00,114.22647094726562
1986-06-28 00:00:00+00:00,123.70584869384766
1986-06-29 00:00:00+00:00,88.04166412353516
1986-06-30 00:00:00+00:00,81.79179382324219
1986-07-01 00:00:00+00:00,93.311767578125
1986-07-02 00:00:00+00:00,89.52886199951172
1986-07-03 00:00:00+00:00,66.41739654541016
1986-07-04 00:00:00+00:00,84.15299224853516
1986-07-05 00:00:00+00:00,75.04198455810547
1986-07-06 00:00:00+00:00,71.49427032470703
1986-07-07 00:00:00+00:00,80.99187469482422
1986-07-08 00:00:00+00:00,108.77088165283205
1986-07-09 00:00:00+00:00,101.78280639648438
1986-07-10 00:00:00+00:00,151.788818359375
1986-07-11 00:00:00+00:00,117.18988800048828
1986-07-12 00:00:00+00:00,67.08998107910156
1986-07-13 00:00:00+00:00,81.07682800292969
1986-07-14 00:00:00+00:00,100.38084411621094
