idea,family,soft_pass,hard_pass,promote,score,min_is_mo,max_is_top3,min_is_pct_pos,mo_2024,mo_2025_IS,pos_2024,pos_2025_IS,top3_2024,top3_2025_IS,mo_2025,mo_2026,pos_2025,pos_2026,top3_2025,top3_2026,mo_holdout,pos_holdout,top3_holdout,gates_holdout,note
lock+dddepth_pb126_hb126_p0.2_c0.65,dddepth,False,False,False,-inf,0.004766480586658245,0.7304553657590327,0.5454545454545454,0.004766480586658245,0.02017672897572735,0.5454545454545454,0.75,0.7304553657590327,0.6832632415515071,0.014188090405134387,0.017185876793965604,0.7272727272727273,0.75,0.6596138049094546,0.8433056688060278,0.012257211231446824,0.6666666666666666,0.754114801304044,True,is_fail
lock+dddepth_pb126_hb252_p0.2_c0.35,dddepth,False,False,False,-inf,0.004675908238028628,0.9136252422059418,0.6363636363636364,0.004675908238028628,0.0198124192622509,0.6363636363636364,0.875,0.9136252422059418,0.6917136233754072,0.014065125944225406,0.01389779473609161,0.8181818181818182,0.75,0.6395847080520205,0.7296809735985458,0.00975984882230461,0.6666666666666666,0.5965539129002174,True,is_fail
lock+dddepth_pb126_hb252_p0.2_c0.5,dddepth,False,False,False,-inf,0.004567018796182154,0.8620720172718428,0.5454545454545454,0.004567018796182154,0.020620607643901556,0.5454545454545454,0.75,0.8620720172718428,0.7008638626002172,0.014577972818742473,0.01599430009419958,0.7272727272727273,0.75,0.6599387195292972,0.7739236658708638,0.011014465228246348,0.6666666666666666,0.6604178864860079,True,is_fail
lock+dddepth_pb126_hb252_p0.2_c0.65,dddepth,False,False,False,-inf,0.0044599068499670295,0.807387751613222,0.5454545454545454,0.0044599068499670295,0.02142715746347859,0.5454545454545454,0.75,0.807387751613222,0.6995188341744891,0.015089494559080586,0.018094761968326614,0.7272727272727273,0.75,0.6705814509750425,0.8104632300992769,0.012274042460447119,0.6666666666666666,0.7159129733614198,True,is_fail
wrebal_0.328_0.029_0.241_0.178_0.224_frozen,frozen_wrebal,False,False,False,-inf,0.006769618032487818,0.6958784580518973,0.75,0.006769618032487818,0.0243676891658543,0.8181818181818182,0.75,0.5885922377094076,0.6958784580518973,0.016666625756131506,0.025405474688400334,0.7272727272727273,0.75,0.6810340909209204,0.8388814346841589,0.017163387825917753,0.6666666666666666,0.7746512243164507,True,soft_mean_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen,frozen_wrebal_mtd,True,False,False,0.009990097705796347,0.011839665771880366,0.642478403304201,0.75,0.011839665771880366,0.0173718230170202,0.8181818181818182,0.75,0.45382781689881296,0.642478403304201,0.011065056115305212,0.02407556115187995,0.7272727272727273,0.75,0.6076157640127245,0.8028795988803513,0.016864883387390405,0.6666666666666666,0.7119219329373,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen,frozen_wrebal_mtd,True,False,False,0.008080931927998185,0.010316447683369024,0.661775787768542,0.75,0.010316447683369024,0.019464992389269034,0.8181818181818182,0.75,0.48070198611052833,0.661775787768542,0.01274069556030022,0.024476730618863476,0.7272727272727273,0.75,0.6279880160404249,0.8141188140354769,0.01695564741097012,0.6666666666666666,0.7310676601846638,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+dddepth_pb63_hb126_p0.2_c0.65_frozen,frozen_wrebal_dddepth,False,False,False,-inf,0.006064489882924831,0.6776276236780909,0.75,0.006064489882924831,0.021273023580729453,0.8181818181818182,0.75,0.5294773063548146,0.6776276236780909,0.014431183698330548,0.02187511464884294,0.7272727272727273,0.75,0.6296042593618686,0.801154057825046,0.014398671585285544,0.6666666666666666,0.7155250750550755,True,soft_mean_fail
wrebal_0.328_0.029_0.241_0.178_0.224+dddepth_pb63_hb126_p0.25_c0.65_frozen,frozen_wrebal_dddepth,False,False,False,-inf,0.0058016844638396625,0.6708812052369768,0.75,0.0058016844638396625,0.02122527355600924,0.8181818181818182,0.75,0.5361654515259006,0.6708812052369768,0.014396456407625031,0.02204727894902639,0.7272727272727273,0.75,0.6200369433716061,0.8084758834797995,0.015371039141515469,0.6666666666666666,0.7091215258118468,True,soft_mean_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+dddepth_pb63_hb126_p0.15_c0.65,frozen_wrebal_mtd_dddepth,True,False,False,0.010199215334111326,0.011967328542427658,0.6384056604158166,0.75,0.011967328542427658,0.015166467463682026,0.8181818181818182,0.75,0.44389815739603367,0.6384056604158166,0.009482050016772624,0.023906172771937045,0.7272727272727273,0.75,0.5956726615509516,0.8131340278092715,0.014292003357432173,0.6666666666666666,0.6750852834423806,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen+dddepth_pb63_hb126_p0.2_c0.65,frozen_wrebal_mtd_dddepth,True,False,False,0.007641931029566058,0.00963840051482427,0.6498234742629106,0.75,0.00963840051482427,0.01674027393195346,0.8181818181818182,0.75,0.41379393051872176,0.6498234742629106,0.010778471126892038,0.02003793777899332,0.7272727272727273,0.75,0.6037298751141331,0.7743258130091477,0.014773446278971378,0.75,0.6768710299586116,True,year_clear_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+dddepth_pb63_hb126_p0.15_c0.65,is_blend,False,False,False,-inf,0.007306275089409216,0.6775448754613707,0.7272727272727273,0.007306275089409216,0.020043148630706928,0.7272727272727273,0.75,0.5508935641785062,0.6775448754613707,0.013555207820299479,0.02336814988851002,0.7272727272727273,0.875,0.647205014025368,0.8475813980703248,0.014856521131601344,0.75,0.7618040200030209,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+dddepth_pb63_hb126_p0.15_c0.65,is_blend,False,False,False,-inf,0.008468512876456023,0.6690740383385012,0.7272727272727273,0.008468512876456023,0.01882256236255883,0.7272727272727273,0.75,0.505275892825798,0.6690740383385012,0.012535704438330247,0.023502315550726335,0.7272727272727273,0.75,0.6273389278583745,0.8393284089767655,0.014715446017041833,0.75,0.7413825320588392,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen,is_blend,False,False,False,-inf,0.007258012823589288,0.6778564498074212,0.7272727272727273,0.007258012823589288,0.020928190579018874,0.7272727272727273,0.75,0.5737212083969039,0.6778564498074212,0.014190754376271587,0.023435499081166364,0.7272727272727273,0.75,0.6597006973751307,0.8437221981208205,0.015884754937853334,0.6666666666666666,0.7734354428012051,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen,is_blend,False,False,False,-inf,0.00840119359106618,0.669855683283494,0.7272727272727273,0.00840119359106618,0.020038495890619387,0.7272727272727273,0.75,0.534746059264667,0.669855683283494,0.013408773560915209,0.02359506717528291,0.7272727272727273,0.75,0.6458061941119638,0.8334195998591497,0.01612958896091385,0.6666666666666666,0.757573750515576,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen+dddepth_pb63_hb126_p0.2_c0.65,is_blend,False,False,False,-inf,0.006380348390571455,0.6805501432082359,0.7272727272727273,0.006380348390571455,0.02067647590162547,0.7272727272727273,0.75,0.5756954120483497,0.6805501432082359,0.014076916613026225,0.021817598057150278,0.7272727272727273,0.75,0.6554635807092862,0.8359621982993591,0.01504713161951767,0.75,0.7615900832671945,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen+dddepth_pb63_hb126_p0.2_c0.65,is_blend,False,False,False,-inf,0.007193426884738411,0.6736393071488076,0.7272727272727273,0.007193426884738411,0.01969207679725679,0.7272727272727273,0.75,0.5208782755610203,0.6736393071488076,0.013251972810421585,0.021371428707782414,0.7272727272727273,0.75,0.6398455613891822,0.821564056893287,0.014978214588211627,0.75,0.741131055713087,True,soft_mean_fail
