time,carry_vix_gpr_ew
2017-12-31 00:00:00+00:00,0.010307071427699821
2018-01-31 00:00:00+00:00,-0.0013514981190693165
2018-02-28 00:00:00+00:00,-0.005179059795819674
2018-03-31 00:00:00+00:00,-0.0009731098016869666
2018-04-30 00:00:00+00:00,0.0027913633622516087
2018-05-31 00:00:00+00:00,0.0033300201129102813
2018-06-30 00:00:00+00:00,-0.009494902828471097
2018-07-31 00:00:00+00:00,0.00044565440137311896
2018-08-31 00:00:00+00:00,-0.014870684621811403
2018-09-30 00:00:00+00:00,0.0017457772113493863
2018-10-31 00:00:00+00:00,-0.0002999584138818623
2018-11-30 00:00:00+00:00,0.0056110230267032435
2018-12-31 00:00:00+00:00,-0.010382443783021
2019-01-31 00:00:00+00:00,0.00760356548676544
2019-02-28 00:00:00+00:00,0.0019920637895063376
2019-03-31 00:00:00+00:00,-0.0023695066845618173
2019-04-30 00:00:00+00:00,-0.002034506114975243
2019-05-31 00:00:00+00:00,-0.008927121543544803
2019-06-30 00:00:00+00:00,0.0020394003651780235
2019-07-31 00:00:00+00:00,0.0020702134662689
2019-08-31 00:00:00+00:00,-0.009668646778651091
2019-09-30 00:00:00+00:00,0.0007320227581164573
2019-10-31 00:00:00+00:00,-0.0035483920180967576
2019-11-30 00:00:00+00:00,-0.0018042080876340405
2019-12-31 00:00:00+00:00,0.00249535825482905
2020-01-31 00:00:00+00:00,-0.004697592590673483
2020-02-29 00:00:00+00:00,-0.0068012857451527076
2020-03-31 00:00:00+00:00,-0.014050799774737555
2020-04-30 00:00:00+00:00,0.0035539772673660597
2020-05-31 00:00:00+00:00,0.003676801558070597
2020-06-30 00:00:00+00:00,0.002970422189566113
2020-07-31 00:00:00+00:00,-0.0030253921120779736
2020-08-31 00:00:00+00:00,0.007669502377235737
2020-09-30 00:00:00+00:00,-0.0022297706149999597
2020-10-31 00:00:00+00:00,-0.006236534976472918
2020-11-30 00:00:00+00:00,0.012025514061628106
2020-12-31 00:00:00+00:00,0.0007074172250860489
2021-01-31 00:00:00+00:00,0.0027428975907093367
2021-02-28 00:00:00+00:00,0.012204100810293328
2021-03-31 00:00:00+00:00,0.0063041255236078175
2021-04-30 00:00:00+00:00,-1.47223860533785e-05
2021-05-31 00:00:00+00:00,-0.0002930798984724925
2021-06-30 00:00:00+00:00,-0.002536033231958945
2021-07-31 00:00:00+00:00,-0.008093123445860995
2021-08-31 00:00:00+00:00,0.0016530482236991606
2021-09-30 00:00:00+00:00,0.000899625606744614
2021-10-31 00:00:00+00:00,0.007594078706176344
2021-11-30 00:00:00+00:00,-0.008446390932339565
2021-12-31 00:00:00+00:00,-0.0026083789757630482
2022-01-31 00:00:00+00:00,0.0004199109183187222
2022-02-28 00:00:00+00:00,0.0015000007878354094
2022-03-31 00:00:00+00:00,0.0012574478371252251
2022-04-30 00:00:00+00:00,3.496733216179493e-05
2022-05-31 00:00:00+00:00,-0.004519695183866412
2022-06-30 00:00:00+00:00,-0.005389574230800442
2022-07-31 00:00:00+00:00,0.004620757819285171
2022-08-31 00:00:00+00:00,-0.0025427639573106786
2022-09-30 00:00:00+00:00,-0.014622478338803369
2022-10-31 00:00:00+00:00,0.0039455291833521144
2022-11-30 00:00:00+00:00,-0.01027495547631474
2022-12-31 00:00:00+00:00,-0.012535767558948807
2023-01-31 00:00:00+00:00,0.004023002436644774
2023-02-28 00:00:00+00:00,-0.002938412535727686
2023-03-31 00:00:00+00:00,-0.003569998377853989
2023-04-30 00:00:00+00:00,-0.009175887818461681
2023-05-31 00:00:00+00:00,0.0008578674253330032
2023-06-30 00:00:00+00:00,0.013529249814497213
2023-07-31 00:00:00+00:00,-0.0057048085804098925
2023-08-31 00:00:00+00:00,-0.005016998059712896
2023-09-30 00:00:00+00:00,0.0024842775507296633
2023-10-31 00:00:00+00:00,-0.007118489526611205
2023-11-30 00:00:00+00:00,0.006087354336958839
2023-12-31 00:00:00+00:00,-0.007636257627302467
2024-01-31 00:00:00+00:00,0.006300622640223352
2024-02-29 00:00:00+00:00,0.00810924788106826
2024-03-31 00:00:00+00:00,2.239499197487227e-05
2024-04-30 00:00:00+00:00,0.0031791530776525967
2024-05-31 00:00:00+00:00,0.0065527665281528424
2024-06-30 00:00:00+00:00,0.005128827696979421
2024-07-31 00:00:00+00:00,-0.016386469423181338
2024-08-31 00:00:00+00:00,-0.0005998006506707787
2024-09-30 00:00:00+00:00,0.0006929082244808704
2024-10-31 00:00:00+00:00,4.290269410245351e-05
2024-11-30 00:00:00+00:00,-0.0028245693802116945
2024-12-31 00:00:00+00:00,-0.0005339614359441969
2025-01-31 00:00:00+00:00,-0.0041376863669040365
2025-02-28 00:00:00+00:00,0.0021516254119511302
2025-03-31 00:00:00+00:00,-0.0007364944756806935
2025-04-30 00:00:00+00:00,-0.0071309023623558065
2025-05-31 00:00:00+00:00,0.000605954213626525
2025-06-30 00:00:00+00:00,-0.001515759107035386
2025-07-31 00:00:00+00:00,0.004413683398495127
2025-08-31 00:00:00+00:00,-0.003222014106683657
2025-09-30 00:00:00+00:00,0.0013285496684121156
2025-10-31 00:00:00+00:00,0.003235365471438989
2025-11-30 00:00:00+00:00,0.000549539210944916
2025-12-31 00:00:00+00:00,0.00714097592193963
2026-01-31 00:00:00+00:00,0.004375652428425081
2026-02-28 00:00:00+00:00,0.001351956912352792
2026-03-31 00:00:00+00:00,0.0007037119523434221
2026-04-30 00:00:00+00:00,-0.001309748250081344
2026-05-31 00:00:00+00:00,0.0035997163907983687
2026-06-30 00:00:00+00:00,-0.002280945861564021
2026-07-31 00:00:00+00:00,0.0034147604002838783
2026-08-31 00:00:00+00:00,0.002835201161241807
2026-09-30 00:00:00+00:00,-0.008240364844936177
