symbol,timeframe,strategy,data_source,bars_total,bars_research,bars_holdout,range_start,range_end,params,wf_mode,folds,is_return,oos_return,oos_max_dd,oos_daily_dd,oos_sharpe,oos_trades,oos_gates_pass,oos_profitable,overfit_oos_weaker,anchored_oos_return,anchored_gates_pass,holdout_return,holdout_max_dd,holdout_daily_dd,holdout_sharpe,holdout_trades,holdout_gates_pass,holdout_profitable_and_gates,ftmo_golive_candidate,baseline_oos_return,baseline_gates_pass,meaningful
NZDJPY,D1,squeeze_breakout,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 10, ""exit_bars"": 16, ""lookback"": 60, ""session_hours"": null, ""squeeze_pct"": 0.2}",rolling,21,0.0005135125922107,5.753164326487743e-05,0.0008919641211103,0.0003200394170077,0.1139234738109469,72,True,True,True,5.753164326487743e-05,True,-0.0010032616139725,0.0015258759197231,0.0001726377385437,-3.452150774894415,18,True,False,False,5.772572066883995e-05,True,
NZDJPY,D1,stoch_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 22, ""exit_mid"": 50, ""require_htf_align"": true, ""session_hours"": null, ""stoch_high"": 75, ""stoch_low"": 20}",rolling,21,-3.628223797503245e-06,0.0,0.0,0.0,0.0,0,True,False,False,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,-5.1869843435467655e-05,True,
NZDJPY,D1,trend_ma_adx,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_threshold"": 22, ""atr_pct_max"": 1.0, ""atr_pct_min"": 0.0, ""require_ema_align"": true, ""require_htf_align"": false, ""session_hours"": null}",rolling,21,-7.171485126551096e-05,6.316440022053047e-05,0.0006728480062695,0.0002427683428085,0.6305588006684011,23,True,True,False,6.316440022053047e-05,True,-0.0004728739372834,0.0009477401031718,0.0001581043000993,-2.1498050093124,11,True,False,False,5.385983044482403e-05,True,
EURUSD,H4,cci_reversion,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 28, ""cci_high"": 120, ""cci_low"": -100, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,-0.0008942584062675,0.0009499257991622,0.0232990854156452,0.0170941352844238,0.369778220992448,28,True,True,False,0.0009499257991622,True,-0.0701875271606518,0.0825631414493851,0.0144225358963009,-1.3649797269941797,53,True,False,False,0.0008185906849734,True,
EURUSD,D1,cci_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,21,0.0331882830996815,0.0057960917912799,0.0366022136267672,0.0192314386367797,1.5437842792644962,24,True,True,True,0.0057960917912799,True,-0.0239579527664197,0.0381663407876396,0.0141158103942871,-1.225047927714896,7,True,False,False,0.0036525453656603,True,
GBPUSD,H4,cci_reversion,approximate_non_ftmo,4437,2851,1586,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,0.0113099135473522,0.0008825173037987,0.0380745688629147,0.0151128768920898,0.2888388534891875,33,True,True,True,0.0008825173037987,True,-0.0022544445419234,0.0420533237795859,0.0149389505386352,-0.0061512811797007,47,True,False,False,0.0021302615820846,True,
GBPUSD,D1,cci_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 22, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,21,0.0062345750113537,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,-0.0056075725544154,True,
USDJPY,H4,cci_reversion,approximate_non_ftmo,4435,2852,1583,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 22, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,-0.0101562258915162,-0.0022241277767723,0.0327380636232342,0.0170033170486042,-0.6011225891006263,24,True,False,False,-0.0022241277767723,True,-0.035057350645269,0.0757780946579607,0.0249910121419494,-0.6117309931401491,37,True,False,False,-0.0030523811571279,True,
USDJPY,D1,cci_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -100, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,21,-0.0098922782331158,0.0019375062899383,0.0577605925590317,0.022541668092924,0.8793121481961049,23,True,True,False,0.0019375062899383,True,0.0942924378441385,0.0196069927513243,0.0123532392949254,4.606310711903328,8,True,True,False,0.0010876300125005,True,
AUDUSD,H4,cci_reversion,approximate_non_ftmo,4452,2863,1589,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 100, ""cci_low"": -100, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,0.0028495091371925,-0.000735507438494,0.0259929389953613,0.0173783392906188,0.0455068385976799,40,True,False,True,-0.000735507438494,True,-0.0337796627998439,0.06154713964166,0.0140599699020385,-0.6979839125209754,60,True,False,False,-0.0010178594257522,True,
AUDUSD,D1,cci_reversion,approximate_non_ftmo,5290,5030,260,2006-05-16 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,53,-0.0114542632337727,-0.004061263052469,0.1003055077904693,0.0335808992385864,-0.0101642448134116,56,True,False,False,-0.004061263052469,True,-0.0321254773458489,0.0576298221262964,0.0117300152778625,-1.6819451259124834,6,True,False,False,-0.0031408662855653,True,
USDCHF,H4,cci_reversion,approximate_non_ftmo,4438,2851,1587,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 22, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,23,0.0063630342945097,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0176794812823037,0.0163073754578387,0.0110546195414848,0.5276620850038566,23,True,True,False,0.0005266689151971,True,
USDCHF,D1,cci_reversion,approximate_non_ftmo,2601,2341,260,2016-09-14 23:00:00+00:00,2026-09-14 23:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,21,0.0017836734594751,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,0.0038375876929922,True,
EURGBP,H4,cci_reversion,approximate_non_ftmo,4442,2854,1588,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 28, ""cci_high"": 120, ""cci_low"": -100, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,-0.0078444395253067,-0.0015640133207847,0.0173923020291411,0.0076458957507889,-1.120837594649593,24,True,False,False,-0.0015640133207847,True,-0.0018119529461316,0.0195846320371397,0.0060644694968356,-0.0552218366408019,49,True,False,False,-0.0008890752034219,True,
EURGBP,D1,cci_reversion,approximate_non_ftmo,2602,2342,260,2016-09-14 23:00:00+00:00,2026-09-14 23:00:00+00:00,"{""adx_max"": 22, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,21,0.0562031945489044,0.0025563046309414,0.0481830350997021,0.0258278700233571,1.0985220971975689,14,True,True,True,0.0025563046309414,True,0.0257837695624223,0.0115155562361599,0.0068819629222582,3.487635083491066,7,True,True,False,0.0029762577603578,True,
USDCAD,H4,cci_reversion,approximate_non_ftmo,4452,2863,1589,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,-0.0007912774808681,-0.0020278426381245,0.0260611042606366,0.0167282251570513,-0.5776951520841672,33,True,False,False,-0.0020278426381245,True,-0.0541650194642957,0.0624290689309565,0.0088801867461988,-1.462901778700731,49,True,False,False,-0.002705962244898,True,
USDCAD,H4,stoch_reversion,approximate_non_ftmo,4452,2863,1589,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 28, ""exit_mid"": 50, ""require_htf_align"": false, ""session_hours"": null, ""stoch_high"": 85, ""stoch_low"": 25}",rolling,23,0.0030836493239409,-0.0023783661011732,0.0208968589263846,0.0108445133078926,-1.2695281404911336,59,True,False,True,-0.0023783661011732,True,-0.0551699189369713,0.0612243900140077,0.0086108502066004,-1.6591276391122527,63,True,False,False,-0.0024556656248163,True,
USDCAD,H4,atr_channel_breakout,approximate_non_ftmo,4452,2863,1589,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 12, ""atr_mult"": 2.0, ""exit_to_mid"": false, ""max_hold"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,23,-0.0052673897822697,0.0,0.0,0.0,0.0,0,True,False,False,0.0,True,-0.0766655760653042,0.0938305194677425,0.0091529377875915,-1.9264340313402628,71,True,False,False,-0.0019918691189704,True,
USDCAD,D1,cci_reversion,approximate_non_ftmo,5981,5721,260,2003-09-17 00:00:00+00:00,2026-09-15 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,62,0.0047211772599336,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,-0.0037643494220265,True,
USDCAD,D1,stoch_reversion,approximate_non_ftmo,5981,5721,260,2003-09-17 00:00:00+00:00,2026-09-15 00:00:00+00:00,"{""adx_max"": 22, ""exit_mid"": 50, ""require_htf_align"": false, ""session_hours"": null, ""stoch_high"": 85, ""stoch_low"": 15}",rolling,62,0.0081282133782032,0.0004735189209929,0.0936602001941322,0.0199790008615005,0.43847561924837,133,True,True,True,0.0004735189209929,True,-0.0662803153352702,0.0712513544170055,0.0090429894749795,-6.010468494009251,7,True,False,False,-0.0017110612573701,True,
USDCAD,D1,atr_channel_breakout,approximate_non_ftmo,5981,5721,260,2003-09-17 00:00:00+00:00,2026-09-15 00:00:00+00:00,"{""adx_min"": 12, ""atr_mult"": 2.5, ""exit_to_mid"": false, ""max_hold"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,62,0.0024376558159574,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,-0.0025898043456588,True,
NZDUSD,H4,cci_reversion,approximate_non_ftmo,4451,2862,1589,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,0.0012255220587333,-0.0005016661793255,0.0341579831314088,0.0114246697425842,-0.0192679274131654,38,True,False,True,-0.0005016661793255,True,-0.0623187438392714,0.0623187438392714,0.0083393454551696,-1.6147783384061147,52,True,False,False,-0.0008562597540152,True,
NZDUSD,H4,atr_channel_breakout,approximate_non_ftmo,4451,2862,1589,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 12, ""atr_mult"": 2.0, ""exit_to_mid"": false, ""max_hold"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,0.0030557485193047,-9.010643970896532e-05,0.0239551113129116,0.0126223890767779,-0.1854661880570082,128,True,False,True,-9.010643970896532e-05,True,0.0142824460002335,0.0380266533887773,0.0101469482667106,0.3094405841533382,118,True,True,False,-0.0003965431621505,True,
