time,carry_low_vix
2017-10-31 00:00:00+00:00,-0.007827593481556816
2017-11-30 00:00:00+00:00,-0.010033608292953522
2017-12-31 00:00:00+00:00,0.00987695638796482
2018-01-31 00:00:00+00:00,0.0032409831582274062
2018-02-28 00:00:00+00:00,0.0
2018-03-31 00:00:00+00:00,0.0
2018-04-30 00:00:00+00:00,0.0
2018-05-31 00:00:00+00:00,0.00236316688401228
2018-06-30 00:00:00+00:00,-0.012075713139703459
2018-07-31 00:00:00+00:00,-0.00015453514800989332
2018-08-31 00:00:00+00:00,-0.01732205568386358
2018-09-30 00:00:00+00:00,0.0016820543873699023
2018-10-31 00:00:00+00:00,-0.0067396094057357026
2018-11-30 00:00:00+00:00,0.0
2018-12-31 00:00:00+00:00,0.0
2019-01-31 00:00:00+00:00,0.0
2019-02-28 00:00:00+00:00,0.0002597995031552447
2019-03-31 00:00:00+00:00,-0.004419495718950062
2019-04-30 00:00:00+00:00,-0.0008465262645178662
2019-05-31 00:00:00+00:00,-0.008606635595147183
2019-06-30 00:00:00+00:00,0.0020673034299136805
2019-07-31 00:00:00+00:00,0.0018670783125609436
2019-08-31 00:00:00+00:00,-0.007023711480010797
2019-09-30 00:00:00+00:00,-0.003351788998179117
2019-10-31 00:00:00+00:00,-0.0034160151364474034
2019-11-30 00:00:00+00:00,-0.0010187353664000698
2019-12-31 00:00:00+00:00,0.003594435787136696
2020-01-31 00:00:00+00:00,-0.004265933153735024
2020-02-29 00:00:00+00:00,-0.0046196894010900325
2020-03-31 00:00:00+00:00,0.0
2020-04-30 00:00:00+00:00,0.0
2020-05-31 00:00:00+00:00,0.0
2020-06-30 00:00:00+00:00,0.0
2020-07-31 00:00:00+00:00,-0.006107241031047317
2020-08-31 00:00:00+00:00,0.008991745682561225
2020-09-30 00:00:00+00:00,-0.0015129431695618534
2020-10-31 00:00:00+00:00,-0.009528407382957904
2020-11-30 00:00:00+00:00,0.012148368031076107
2020-12-31 00:00:00+00:00,0.0004980433700942921
2021-01-31 00:00:00+00:00,0.0036953028266759613
2021-02-28 00:00:00+00:00,0.010393900708952852
2021-03-31 00:00:00+00:00,0.007110790554998747
2021-04-30 00:00:00+00:00,-0.002683195833415364
2021-05-31 00:00:00+00:00,-0.0005102950906832326
2021-06-30 00:00:00+00:00,-0.0015002265275609883
2021-07-31 00:00:00+00:00,-0.008592711999170333
2021-08-31 00:00:00+00:00,0.00252011129292673
2021-09-30 00:00:00+00:00,1.0784179063749733e-05
2021-10-31 00:00:00+00:00,0.004348738146616737
2021-11-30 00:00:00+00:00,-0.009329270156025027
2021-12-31 00:00:00+00:00,-0.0024441819380052188
2022-01-31 00:00:00+00:00,-0.002945245390682749
2022-02-28 00:00:00+00:00,0.0
2022-03-31 00:00:00+00:00,0.0007524572093917659
2022-04-30 00:00:00+00:00,0.002933808593031939
2022-05-31 00:00:00+00:00,0.0
2022-06-30 00:00:00+00:00,0.0
2022-07-31 00:00:00+00:00,-0.0009410148881068281
2022-08-31 00:00:00+00:00,0.0010178898144965753
2022-09-30 00:00:00+00:00,-0.007297629083469981
2022-10-31 00:00:00+00:00,0.0
2022-11-30 00:00:00+00:00,-0.009578746950563377
2022-12-31 00:00:00+00:00,-0.012069338714985278
2023-01-31 00:00:00+00:00,0.004170953153407764
2023-02-28 00:00:00+00:00,-0.00155171090279127
2023-03-31 00:00:00+00:00,-0.006604251598717803
2023-04-30 00:00:00+00:00,-0.0036141966917091484
2023-05-31 00:00:00+00:00,0.0032059908435451145
2023-06-30 00:00:00+00:00,0.014835520202934216
2023-07-31 00:00:00+00:00,-0.005041047289282008
2023-08-31 00:00:00+00:00,-0.0063832220206452295
2023-09-30 00:00:00+00:00,0.005490987129789904
2023-10-31 00:00:00+00:00,-0.010312899961204769
2023-11-30 00:00:00+00:00,0.007000245557291285
2023-12-31 00:00:00+00:00,-0.010174130307408435
2024-01-31 00:00:00+00:00,0.0069978788106777046
2024-02-29 00:00:00+00:00,0.008539489977799741
2024-03-31 00:00:00+00:00,0.0028746127255503406
2024-04-30 00:00:00+00:00,0.003865967857892727
2024-05-31 00:00:00+00:00,0.006272309454671499
2024-06-30 00:00:00+00:00,0.006088700753531517
2024-07-31 00:00:00+00:00,-0.00680128784333256
2024-08-31 00:00:00+00:00,0.0017386132203065507
2024-09-30 00:00:00+00:00,0.0
2024-10-31 00:00:00+00:00,0.0
2024-11-30 00:00:00+00:00,-0.005185168481857905
2024-12-31 00:00:00+00:00,-0.00395780273754498
2025-01-31 00:00:00+00:00,0.0005123313640464922
2025-02-28 00:00:00+00:00,0.0015523824074072934
2025-03-31 00:00:00+00:00,0.0
2025-04-30 00:00:00+00:00,0.0
2025-05-31 00:00:00+00:00,-0.002581418766885779
2025-06-30 00:00:00+00:00,-0.00349171738399634
2025-07-31 00:00:00+00:00,0.004393596252095122
2025-08-31 00:00:00+00:00,-0.001976335395398543
2025-09-30 00:00:00+00:00,0.0021273661601250993
2025-10-31 00:00:00+00:00,0.005042789870760567
2025-11-30 00:00:00+00:00,0.0003575609902886079
2025-12-31 00:00:00+00:00,0.007520555129267414
2026-01-31 00:00:00+00:00,0.0059327547013117155
2026-02-28 00:00:00+00:00,0.002736081942149804
2026-03-31 00:00:00+00:00,0.002981791529538702
2026-04-30 00:00:00+00:00,-0.003171690605599631
2026-05-31 00:00:00+00:00,0.005461888501047341
2026-06-30 00:00:00+00:00,-0.0054360193939333445
2026-07-31 00:00:00+00:00,0.0050176114484863366
2026-08-31 00:00:00+00:00,0.005536184488553086
2026-09-30 00:00:00+00:00,-0.008704809934028113
